seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	12705295	12705445	151	*	X02194	5894	12625100	12705700	80601	-	0	inside	254	RAF1
chr3	12705499	12705895	397	*	X02195	5894	12625100	12705700	80601	-	0	overlapStart	0	RAF1
chr3	14165759	14165936	178	*	X02199	79188	14166440	14185180	18741	+	503	upstream	503	TMEM43
chr3	14166703	14166715	13	*	X02200	131474	14153577	14166371	12795	-	331	upstream	331	CHCHD4
chr3	14166703	14166715	13	*	X02200	79188	14166440	14185180	18741	+	0	inside	262	TMEM43
chr3	14219762	14220096	335	*	X02201	27258	14220228	14239869	19642	+	131	upstream	131	LSM3
chr3	14219762	14220096	335	*	X02201	7508	14186648	14220172	33525	-	0	inside	75	XPC
chr3	14692984	14693359	376	*	X02204	51244	14693253	14714166	20914	+	0	overlapStart	0	CCDC174
chr3	14988818	14989017	200	*	X02205	7182	14989236	15090780	101545	+	218	upstream	218	NR2C2
chr3	15106630	15106820	191	*	X02206	64432	15090019	15106816	16798	-	0	overlapStart	0	MRPS25
chr3	15106842	15106855	14	*	X02207	64432	15090019	15106816	16798	-	25	upstream	25	MRPS25
chr3	15140371	15140846	476	*	X02208	64145	15111580	15140655	29076	-	0	overlapStart	0	RBSN
chr3	15247757	15248066	310	*	X02209	23473	15247733	15294423	46691	+	0	inside	23	CAPN7
chr3	15247757	15248066	310	*	X02209	344875	15206869	15247466	40598	-	290	upstream	290	COL6A4P1
chr3	15643425	15643615	191	*	X02211	26061	15529713	15643130	113418	-	294	upstream	294	HACL1
chr3	15643425	15643615	191	*	X02211	686	15643140	15687325	44186	+	0	inside	284	BTD
chr3	17784048	17784164	117	*	X02214	9779	17198654	17784240	585587	-	0	inside	75	TBC1D5
chr3	17784187	17784266	80	*	X02215	9779	17198654	17784240	585587	-	0	overlapStart	0	TBC1D5
chr3	17784287	17784357	71	*	X02216	9779	17198654	17784240	585587	-	46	upstream	46	TBC1D5
chr3	19988504	19988517	14	*	X02217	151651	19920966	19988501	67536	-	2	upstream	2	EFHB
chr3	19988504	19988517	14	*	X02217	5868	19988572	20026667	38096	+	54	upstream	54	RAB5A
chr3	19988544	19988814	271	*	X02218	151651	19920966	19988501	67536	-	42	upstream	42	EFHB
chr3	19988544	19988814	271	*	X02218	5868	19988572	20026667	38096	+	0	overlapStart	0	RAB5A
chr3	20227624	20227701	78	*	X02221	151648	20202085	20227724	25640	-	0	inside	22	SGO1
chr3	23244586	23244757	172	*	X02222	7325	23244653	23632296	387644	+	0	overlapStart	0	UBE2E2
chr3	23847403	23847570	168	*	X02223	7324	23847384	23933131	85748	+	0	inside	18	UBE2E1
chr3	23958589	23958682	94	*	X02224	6138	23958295	23965187	6893	+	0	inside	293	RPL15
chr3	23987396	23987807	412	*	X02227	28512	23933572	23988053	54482	-	0	inside	245	NKIRAS1
chr3	23987830	23987938	109	*	X02228	28512	23933572	23988053	54482	-	0	inside	114	NKIRAS1
chr3	23988006	23988030	25	*	X02229	28512	23933572	23988053	54482	-	0	inside	22	NKIRAS1
chr3	23988090	23988117	28	*	X02230	28512	23933572	23988053	54482	-	36	upstream	36	NKIRAS1
chr3	24535846	24535858	13	*	X02231	644990	24535578	24541502	5925	+	0	inside	267	THRB-AS1
chr3	24536231	24536272	42	*	X02233	7068	24158645	24536453	377809	-	0	inside	180	THRB
chr3	24536341	24536577	237	*	X02234	7068	24158645	24536453	377809	-	0	overlapStart	0	THRB
chr3	24537034	24537372	339	*	X02235	7068	24158645	24536453	377809	-	580	upstream	580	THRB
chr3	24562932	24563014	83	*	X02236	100616448	24562853	24562926	74	-	5	upstream	5	NA
chr3	24563875	24563894	20	*	X02237	100616448	24562853	24562926	74	-	948	upstream	948	NA
chr3	25706183	25706338	156	*	X02239	7155	25639396	25706430	67035	-	0	inside	91	TOP2B
chr3	25831349	25831376	28	*	X02242	54995	25831563	25836025	4463	+	186	upstream	186	OXSM
chr3	25831349	25831376	28	*	X02242	55768	25760435	25831530	71096	-	0	inside	153	NGLY1
chr3	25831405	25831420	16	*	X02243	54995	25831563	25836025	4463	+	142	upstream	142	OXSM
chr3	25831405	25831420	16	*	X02243	55768	25760435	25831530	71096	-	0	inside	109	NGLY1
chr3	25831438	25831542	105	*	X02244	54995	25831563	25836025	4463	+	20	upstream	20	OXSM
chr3	25831438	25831542	105	*	X02244	55768	25760435	25831530	71096	-	0	overlapStart	0	NGLY1
chr3	27525663	27525875	213	*	X02245	9497	27414212	27525911	111700	-	0	inside	35	SLC4A7
chr3	28282866	28283341	476	*	X02247	152100	28283124	28361263	78140	+	0	overlapStart	0	CMC1
chr3	28390307	28390495	189	*	X02248	152098	28390660	28566632	175973	+	164	upstream	164	ZCWPW2
chr3	28390307	28390495	189	*	X02248	64343	28363844	28390618	26775	-	0	inside	122	AZI2
chr3	31573411	31573919	509	*	X02249	201595	31574491	31677556	103066	+	571	upstream	571	STT3B
chr3	31574783	31574930	148	*	X02250	201595	31574491	31677556	103066	+	0	inside	291	STT3B
chr3	32022246	32022392	147	*	X02253	344787	32023266	32033228	9963	+	873	upstream	873	ZNF860
chr3	32433340	32433641	302	*	X02255	112616	32433163	32496333	63171	+	0	inside	176	CMTM7
chr3	32612145	32612162	18	*	X02257	51143	32567463	32612366	44904	-	0	inside	203	DYNC1LI1
chr3	32612183	32612219	37	*	X02258	51143	32567463	32612366	44904	-	0	inside	146	DYNC1LI1
chr3	32612234	32612341	108	*	X02259	51143	32567463	32612366	44904	-	0	inside	24	DYNC1LI1
chr3	33138535	33138801	267	*	X02261	2720	33038100	33138694	100595	-	0	overlapStart	0	GLB1
chr3	33138535	33138801	267	*	X02261	643853	33131908	33138314	6407	-	220	upstream	220	TMPPE
chr3	33155402	33155539	138	*	X02262	10491	33155450	33189265	33816	+	0	overlapStart	0	CRTAP
chr3	33155663	33155694	32	*	X02263	10491	33155450	33189265	33816	+	0	inside	212	CRTAP
chr3	33260798	33260809	12	*	X02264	26032	33191537	33260707	69171	-	90	upstream	90	SUSD5
chr3	33839853	33839892	40	*	X02265	10015	33840063	33911199	71137	+	170	upstream	170	PDCD6IP
chr3	33839941	33840414	474	*	X02266	10015	33840063	33911199	71137	+	0	overlapStart	0	PDCD6IP
chr3	35680731	35680829	99	*	X02267	10777	35680666	35835988	155323	+	0	inside	64	ARPP21
chr3	36421735	36422096	362	*	X02269	6769	36422097	36589496	167400	+	0	upstream	0	STAC
chr3	37217585	37218040	456	*	X02270	9209	37094117	37217851	123735	-	0	overlapStart	0	LRRFIP2
chr3	37284496	37284922	427	*	X02271	2803	37284682	37408370	123689	+	0	overlapStart	0	GOLGA4
chr3	37903819	37903951	133	*	X02272	10217	37903669	38025960	122292	+	0	inside	149	CTDSPL
chr3	38178386	38178554	169	*	X02273	30	38164201	38178733	14533	-	0	inside	178	ACAA1
chr3	38178386	38178554	169	*	X02273	4615	38179969	38184512	4544	+	1414	upstream	1414	MYD88
chr3	38207072	38207116	45	*	X02274	9943	38207026	38296979	89954	+	0	inside	45	OXSR1
chr3	38207137	38207161	25	*	X02275	9943	38207026	38296979	89954	+	0	inside	110	OXSR1
chr3	38388170	38388466	297	*	X02277	9942	38388251	38456467	68217	+	0	overlapStart	0	XYLB
chr3	38495198	38495307	110	*	X02278	93	38495790	38534633	38844	+	482	upstream	482	ACVR2B
chr3	38495759	38495985	227	*	X02279	93	38495790	38534633	38844	+	0	overlapStart	0	ACVR2B
chr3	39149105	39149124	20	*	X02280	199223	39149152	39180394	31243	+	27	upstream	27	TTC21A
chr3	39149105	39149124	20	*	X02280	64689	39138091	39149130	11040	-	0	inside	5	GORASP1
chr3	39448221	39448374	154	*	X02283	3921	39448204	39454032	5829	+	0	inside	16	RPSA
chr3	39448221	39448374	154	*	X02283	574040	39449882	39450030	149	+	1507	upstream	1507	SNORA6
chr3	39448405	39448425	21	*	X02284	3921	39448204	39454032	5829	+	0	inside	200	RPSA
chr3	39448405	39448425	21	*	X02284	574040	39449882	39450030	149	+	1456	upstream	1456	SNORA6
chr3	39851042	39851163	122	*	X02285	25924	39851303	40301811	450509	+	139	upstream	139	MYRIP
chr3	40350950	40351055	106	*	X02286	10289	40351173	40353915	2743	+	117	upstream	117	EIF1B
chr3	40350950	40351055	106	*	X02286	440952	40214638	40351189	136552	-	0	inside	133	EIF1B-AS1
chr3	40351190	40351335	146	*	X02287	10289	40351173	40353915	2743	+	0	inside	16	EIF1B
chr3	40351190	40351335	146	*	X02287	440952	40214638	40351189	136552	-	0	upstream	0	EIF1B-AS1
chr3	40351392	40351426	35	*	X02288	10289	40351173	40353915	2743	+	0	inside	218	EIF1B
chr3	40351392	40351426	35	*	X02288	440952	40214638	40351189	136552	-	202	upstream	202	EIF1B-AS1
chr3	40498567	40499200	634	*	X02289	9045	40498783	40503863	5081	+	0	overlapStart	0	RPL14
chr3	40566180	40566624	445	*	X02290	285268	40566376	40581043	14668	+	0	overlapStart	0	ZNF621
chr3	42003497	42003610	114	*	X02292	54986	41288090	42003660	715571	-	0	inside	49	ULK4
chr3	42003724	42003779	56	*	X02293	54986	41288090	42003660	715571	-	63	upstream	63	ULK4
chr3	42642148	42642313	166	*	X02297	4820	42642147	42690233	48087	+	0	inside	0	NKTR
chr3	42642148	42642313	166	*	X02297	9117	42589459	42642572	53114	-	0	inside	258	SEC22C
chr3	42845890	42845995	106	*	X02298	1238	42846246	42941826	95581	+	250	upstream	250	ACKR2
chr3	42845890	42845995	106	*	X02298	25994	42824400	42846027	21628	-	0	inside	31	HIGD1A
chr3	43328121	43328183	63	*	X02299	54861	43328004	43392634	64631	+	0	inside	116	SNRK
chr3	43732170	43732724	555	*	X02300	51099	43732375	43764217	31843	+	0	overlapStart	0	ABHD5
chr3	44379685	44379755	71	*	X02302	285343	44379611	44450940	71330	+	0	inside	73	TCAIM
chr3	44379775	44379797	23	*	X02303	285343	44379611	44450940	71330	+	0	inside	163	TCAIM
chr3	44666462	44666657	196	*	X02306	10168	44666511	44689963	23453	+	0	overlapStart	0	ZNF197
chr3	44690068	44690102	35	*	X02307	7584	44690233	44702283	12051	+	130	upstream	130	ZNF35
chr3	44690135	44690372	238	*	X02308	7584	44690233	44702283	12051	+	0	overlapStart	0	ZNF35
chr3	44803073	44803391	319	*	X02309	56992	44803209	44894748	91540	+	0	overlapStart	0	KIF15
chr3	44803073	44803391	319	*	X02309	57456	44790236	44803173	12938	-	0	overlapStart	0	KIAA1143
chr3	44803487	44803519	33	*	X02310	56992	44803209	44894748	91540	+	0	inside	277	KIF15
chr3	44803487	44803519	33	*	X02310	57456	44790236	44803173	12938	-	313	upstream	313	KIAA1143
chr3	44803551	44803626	76	*	X02311	57456	44790236	44803173	12938	-	377	upstream	377	KIAA1143
chr3	45017911	45017921	11	*	X02312	51304	44956753	45017674	60922	-	236	upstream	236	ZDHHC3
chr3	45187783	45187966	184	*	X02313	64866	45123769	45187914	64146	-	0	overlapStart	0	CDCP1
chr3	45429916	45429953	38	*	X02316	23395	45430075	45590328	160254	+	121	upstream	121	LARS2
chr3	45430036	45430210	175	*	X02317	23395	45430075	45590328	160254	+	0	overlapStart	0	LARS2
chr3	45635624	45635949	326	*	X02318	8994	45636323	45722755	86433	+	373	upstream	373	LIMD1
chr3	45730283	45730329	47	*	X02319	22908	45730754	45786900	56147	+	424	upstream	424	SACM1L
chr3	45730283	45730329	47	*	X02319	644714	45719657	45730374	10718	-	0	inside	44	LIMD1-AS1
chr3	45730343	45730413	71	*	X02320	22908	45730754	45786900	56147	+	340	upstream	340	SACM1L
chr3	45730343	45730413	71	*	X02320	644714	45719657	45730374	10718	-	0	overlapStart	0	LIMD1-AS1
chr3	45730594	45731047	454	*	X02321	22908	45730754	45786900	56147	+	0	overlapStart	0	SACM1L
chr3	45730594	45731047	454	*	X02321	644714	45719657	45730374	10718	-	219	upstream	219	LIMD1-AS1
chr3	47204716	47204734	19	*	X02326	285352	47205860	47285606	79747	+	1125	upstream	1125	KIF9-AS1
chr3	47204759	47204793	35	*	X02327	285352	47205860	47285606	79747	+	1066	upstream	1066	KIF9-AS1
chr3	47204806	47205073	268	*	X02328	285352	47205860	47285606	79747	+	786	upstream	786	KIF9-AS1
chr3	47324001	47324128	128	*	X02329	23276	47324330	47388306	63977	+	201	upstream	201	KLHL18
chr3	47324001	47324128	128	*	X02329	64147	47269516	47324337	54822	-	0	inside	208	KIF9
chr3	47324181	47324508	328	*	X02330	23276	47324330	47388306	63977	+	0	overlapStart	0	KLHL18
chr3	47324181	47324508	328	*	X02330	64147	47269516	47324337	54822	-	0	overlapStart	0	KIF9
chr3	47422436	47422613	178	*	X02331	25930	47422491	47454931	32441	+	0	overlapStart	0	PTPN23
chr3	47517292	47517320	29	*	X02334	22937	47455184	47517445	62262	-	0	inside	124	SCAP
chr3	47517342	47517571	230	*	X02335	22937	47455184	47517445	62262	-	0	overlapStart	0	SCAP
chr3	47823281	47823319	39	*	X02336	6599	47627378	47823596	196219	-	0	inside	276	SMARCC1
chr3	47844463	47844774	312	*	X02337	22907	47844399	47891686	47288	+	0	inside	63	DHX30
chr3	48282534	48282836	303	*	X02342	51385	48282596	48329115	46520	+	0	overlapStart	0	ZNF589
chr3	48342743	48343147	405	*	X02343	10201	48335589	48342886	7298	-	0	overlapStart	0	NME6
chr3	48488409	48488464	56	*	X02344	84126	48488114	48509044	20931	+	0	inside	294	ATRIP
chr3	48601801	48601819	19	*	X02349	90226	48599151	48601201	2051	-	599	upstream	599	UCN2
chr3	48723143	48723190	48	*	X02350	51517	48711278	48723334	12057	-	0	inside	143	NCKIPSD
chr3	48723223	48723398	176	*	X02351	51517	48711278	48723334	12057	-	0	overlapStart	0	NCKIPSD
chr3	48754817	48754833	17	*	X02352	51447	48725436	48754920	29485	-	0	inside	86	IP6K2
chr3	48885076	48885337	262	*	X02353	5576	48785218	48885270	100053	-	0	overlapStart	0	PRKAR2A
chr3	49066715	49066907	193	*	X02356	3615	49061762	49066875	5114	-	0	overlapStart	0	IMPDH2
chr3	49131744	49131775	32	*	X02358	54870	49067142	49131504	64363	-	239	upstream	239	QRICH1
chr3	49131845	49132008	164	*	X02359	54870	49067142	49131504	64363	-	340	upstream	340	QRICH1
chr3	49132073	49132087	15	*	X02360	54870	49067142	49131504	64363	-	568	upstream	568	QRICH1
chr3	49158191	49158222	32	*	X02361	10869	49145479	49158371	12893	-	0	inside	148	USP19
chr3	49171084	49171094	11	*	X02362	3913	49158547	49170599	12053	-	484	upstream	484	LAMB2
chr3	49171107	49171126	20	*	X02363	3913	49158547	49170599	12053	-	507	upstream	507	LAMB2
chr3	49171148	49171190	43	*	X02364	3913	49158547	49170599	12053	-	548	upstream	548	LAMB2
chr3	49203752	49203783	32	*	X02365	64925	49199968	49203785	3818	-	0	inside	1	CCDC71
chr3	49203796	49203816	21	*	X02366	64925	49199968	49203785	3818	-	10	upstream	10	CCDC71
chr3	49377411	49377689	279	*	X02367	7375	49314577	49377536	62960	-	0	overlapStart	0	USP4
chr3	49448852	49448885	34	*	X02368	6988	49449639	49453909	4271	+	753	upstream	753	TCTA
chr3	49449275	49449507	233	*	X02369	387	49396579	49449526	52948	-	0	inside	18	RHOA
chr3	49449275	49449507	233	*	X02369	6988	49449639	49453909	4271	+	131	upstream	131	TCTA
chr3	49449690	49449724	35	*	X02370	387	49396579	49449526	52948	-	163	upstream	163	RHOA
chr3	49449690	49449724	35	*	X02370	6988	49449639	49453909	4271	+	0	inside	50	TCTA
chr3	49449738	49449755	18	*	X02371	387	49396579	49449526	52948	-	211	upstream	211	RHOA
chr3	49449738	49449755	18	*	X02371	6988	49449639	49453909	4271	+	0	inside	98	TCTA
chr3	49449874	49449928	55	*	X02372	387	49396579	49449526	52948	-	347	upstream	347	RHOA
chr3	49449874	49449928	55	*	X02372	6988	49449639	49453909	4271	+	0	inside	234	TCTA
chr3	49726848	49727138	291	*	X02374	4485	49721380	49726196	4817	-	651	upstream	651	MST1
chr3	49726848	49727138	291	*	X02374	63891	49726950	49758962	32013	+	0	overlapStart	0	RNF123
chr3	49941189	49941213	25	*	X02375	4486	49924436	49941306	16871	-	0	inside	92	MST1R
chr3	50336599	50336625	27	*	X02379	24142	50333833	50336899	3067	-	0	inside	273	NAA80
chr3	50336599	50336625	27	*	X02379	8372	50330259	50336899	6641	-	0	inside	273	HYAL3
chr3	50336668	50336788	121	*	X02380	24142	50333833	50336899	3067	-	0	inside	110	NAA80
chr3	50336668	50336788	121	*	X02380	8372	50330259	50336899	6641	-	0	inside	110	HYAL3
chr3	50383106	50383132	27	*	X02385	51364	50378537	50383156	4620	-	0	inside	23	ZMYND10
chr3	50383151	50383200	50	*	X02386	51364	50378537	50383156	4620	-	0	overlapStart	0	ZMYND10
chr3	50388057	50388231	175	*	X02387	10641	50384919	50388486	3568	-	0	inside	254	NPRL2
chr3	50388057	50388231	175	*	X02387	11068	50388297	50391496	3200	+	65	upstream	65	CYB561D2
chr3	50388250	50388284	35	*	X02388	10641	50384919	50388486	3568	-	0	inside	201	NPRL2
chr3	50388250	50388284	35	*	X02388	11068	50388297	50391496	3200	+	12	upstream	12	CYB561D2
chr3	50388309	50388456	148	*	X02389	10641	50384919	50388486	3568	-	0	inside	29	NPRL2
chr3	50388309	50388456	148	*	X02389	11068	50388297	50391496	3200	+	0	inside	11	CYB561D2
chr3	50396851	50396898	48	*	X02390	11070	50392180	50396939	4760	-	0	inside	40	TMEM115
chr3	50396963	50396979	17	*	X02391	11070	50392180	50396939	4760	-	23	upstream	23	TMEM115
chr3	50397005	50397024	20	*	X02392	11070	50392180	50396939	4760	-	65	upstream	65	TMEM115
chr3	50606625	50607099	475	*	X02393	51409	50606583	50622421	15839	+	0	inside	41	HEMK1
chr3	50712341	50712396	56	*	X02396	100616138	50712511	50712594	84	+	114	upstream	114	MIR4787
chr3	50712341	50712396	56	*	X02396	1795	50712672	51421629	708958	+	275	upstream	275	DOCK3
chr3	51422661	51422676	16	*	X02397	7873	51422692	51426828	4137	+	15	upstream	15	MANF
chr3	51422723	51422828	106	*	X02398	7873	51422692	51426828	4137	+	0	inside	30	MANF
chr3	51533946	51534201	256	*	X02399	9730	51433298	51534018	100721	-	0	overlapStart	0	DCAF1
chr3	51704894	51705406	513	*	X02401	51368	51705191	51738339	33149	+	0	overlapStart	0	TEX264
chr3	51975917	51975931	15	*	X02403	10039	51976361	51982883	6523	+	429	upstream	429	PARP3
chr3	51975917	51975931	15	*	X02403	9136	51967442	51975957	8516	-	0	inside	25	RRP9
chr3	51976241	51976252	12	*	X02404	10039	51976361	51982883	6523	+	108	upstream	108	PARP3
chr3	51976241	51976252	12	*	X02404	9136	51967442	51975957	8516	-	283	upstream	283	RRP9
chr3	51976274	51976303	30	*	X02405	10039	51976361	51982883	6523	+	57	upstream	57	PARP3
chr3	51976274	51976303	30	*	X02405	9136	51967442	51975957	8516	-	316	upstream	316	RRP9
chr3	52009113	52009204	92	*	X02406	100526760	52009042	52023218	14177	+	0	inside	70	ABHD14A-ACY1
chr3	52009113	52009204	92	*	X02406	25864	52009042	52015216	6175	+	0	inside	70	ABHD14A
chr3	52029742	52030164	423	*	X02408	6159	52027644	52029958	2315	-	0	overlapStart	0	RPL29
chr3	52091110	52091228	119	*	X02410	1849	52082937	52090461	7525	-	648	upstream	648	DUSP7
chr3	52091263	52091290	28	*	X02411	1849	52082937	52090461	7525	-	801	upstream	801	DUSP7
chr3	52232089	52232162	74	*	X02412	211	52232099	52248343	16245	+	0	overlapStart	0	ALAS1
chr3	52232205	52232355	151	*	X02413	211	52232099	52248343	16245	+	0	inside	105	ALAS1
chr3	52273029	52273426	398	*	X02414	11344	52262626	52273183	10558	-	0	overlapStart	0	TWF2
chr3	52312328	52312418	91	*	X02417	80335	52288438	52312659	24222	-	0	inside	240	WDR82
chr3	52312521	52312616	96	*	X02418	80335	52288438	52312659	24222	-	0	inside	42	WDR82
chr3	52443981	52444007	27	*	X02419	51533	52444527	52457657	13131	+	519	upstream	519	PHF7
chr3	52443981	52444007	27	*	X02419	8314	52435020	52444121	9102	-	0	inside	113	BAP1
chr3	52489596	52489633	38	*	X02420	11188	52489524	52527088	37565	+	0	inside	71	NISCH
chr3	52489596	52489633	38	*	X02420	7134	52485107	52488057	2951	-	1538	upstream	1538	TNNC1
chr3	52489662	52489679	18	*	X02421	11188	52489524	52527088	37565	+	0	inside	137	NISCH
chr3	52489662	52489679	18	*	X02421	7134	52485107	52488057	2951	-	1604	upstream	1604	TNNC1
chr3	52570667	52570719	53	*	X02423	440957	52570621	52574586	3966	+	0	inside	45	SMIM4
chr3	52570667	52570719	53	*	X02423	64943	52558385	52569093	10709	-	1573	upstream	1573	NT5DC2
chr3	52719864	52720115	252	*	X02424	26354	52719936	52728510	8575	+	0	overlapStart	0	GNL3
chr3	52719864	52720115	252	*	X02424	55193	52579368	52719866	140499	-	0	overlapStart	0	PBRM1
chr3	52720157	52720195	39	*	X02425	26354	52719936	52728510	8575	+	0	inside	220	GNL3
chr3	52720157	52720195	39	*	X02425	55193	52579368	52719866	140499	-	290	upstream	290	PBRM1
chr3	52739641	52740250	610	*	X02426	28972	52739857	52742197	2341	+	0	overlapStart	0	SPCS1
chr3	52739641	52740250	610	*	X02426	55830	52728504	52740048	11545	-	0	overlapStart	0	GLT8D1
chr3	52740388	52740402	15	*	X02427	55830	52728504	52740048	11545	-	339	upstream	339	GLT8D1
chr3	52804896	52805170	275	*	X02428	6787	52744796	52804965	60170	-	0	overlapStart	0	NEK4
chr3	53079961	53080031	71	*	X02429	51460	52937583	53080089	142507	-	0	inside	57	SFMBT1
chr3	53080061	53080160	100	*	X02430	51460	52937583	53080089	142507	-	0	overlapStart	0	SFMBT1
chr3	53080181	53080265	85	*	X02431	51460	52937583	53080089	142507	-	91	upstream	91	SFMBT1
chr3	53080279	53080297	19	*	X02432	51460	52937583	53080089	142507	-	189	upstream	189	SFMBT1
